ticker,date,open,high,low,close,volume,ingested_at,source
MARUTI.NS,2025-12-18,16440.0,16486.0,16221.0,16329.0,213981,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2025-12-19,16329.0,16475.0,16329.0,16414.0,360190,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2025-12-22,16464.0,16693.0,16414.0,16649.0,271590,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2025-12-23,16709.0,16720.0,16558.0,16585.0,215650,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2025-12-24,16640.0,16720.0,16542.0,16703.0,258486,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2025-12-26,16703.0,16703.0,16516.0,16596.0,212925,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2025-12-29,16600.0,16682.0,16499.0,16542.0,251796,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2025-12-30,16575.0,16818.0,16482.0,16647.0,1055843,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2025-12-31,16581.0,16776.0,16581.0,16697.0,314427,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-01,16700.0,16798.0,16602.0,16708.0,171293,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-02,16750.0,16999.0,16723.0,16960.0,388562,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-05,17025.0,17370.0,16980.0,17155.0,305668,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-06,17170.0,17306.0,17142.0,17292.0,192182,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-07,17230.0,17249.0,16524.0,16809.0,427979,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-08,16808.0,16808.0,16541.0,16664.0,238421,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-09,16663.0,16704.0,16417.0,16501.0,286302,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-12,16456.0,16615.0,16271.0,16582.0,288686,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-13,16662.0,16726.0,16293.0,16426.0,312205,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-14,16390.0,16412.0,16090.0,16152.0,240043,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-15,16152.0,16152.0,16152.0,16152.0,0,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-16,16000.0,16197.0,15770.0,15859.0,703056,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-19,15859.0,16242.0,15813.0,16176.0,385141,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-20,16200.0,16233.0,15850.0,15879.0,289609,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-21,15675.0,15973.0,15675.0,15770.0,345738,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-22,15950.0,15971.0,15714.0,15765.0,352320,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-23,15819.0,15846.0,15439.0,15469.0,338669,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-27,15300.0,15387.0,15013.0,15245.0,565768,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-28,15161.0,15294.0,14431.0,14877.0,1584483,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-29,14870.0,14870.0,14353.0,14502.0,716545,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-01-30,14502.0,14679.0,14300.0,14599.0,946509,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-02,14251.0,14446.0,14058.0,14384.0,621514,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-03,15200.0,15281.0,14482.0,14782.0,638870,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-04,14800.0,15170.0,14723.0,15071.0,451065,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-05,15090.0,15150.0,14900.0,15059.0,374759,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-06,15084.0,15118.0,14871.0,14997.0,276529,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-09,15125.0,15126.0,14905.0,14978.0,200034,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-10,14999.0,15349.0,14983.0,15146.0,360240,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-11,15180.0,15432.0,15174.0,15412.0,360742,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-12,15459.0,15459.0,15265.0,15326.0,201895,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-13,15309.0,15434.0,15190.0,15237.0,208645,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-16,15237.0,15299.0,14960.0,15051.0,210175,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-17,15031.0,15211.0,14960.0,15179.0,166765,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-18,15208.0,15239.0,15074.0,15164.0,280772,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-19,15163.0,15279.0,14853.0,14903.0,152788,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-20,14903.0,15077.0,14848.0,14977.0,515847,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-23,15050.0,15118.0,14984.0,15072.0,242968,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-24,15001.0,15062.0,14904.0,14926.0,300991,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-25,14860.0,15133.0,14837.0,15070.0,356495,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-26,15145.0,15224.0,15046.0,15213.0,308213,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-02-27,15110.0,15192.0,14804.0,14857.0,478164,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-03-02,14407.0,14684.0,14204.0,14388.0,603744,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-03-04,14150.0,14184.0,13794.0,14158.0,710366,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-03-05,14300.0,14570.0,14081.0,14415.0,448650,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-03-06,14339.0,14466.0,14115.0,14159.0,390629,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-03-09,13800.0,13800.0,13365.0,13508.0,676224,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-03-10,13721.0,13909.0,13505.0,13867.0,353715,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-03-11,13850.0,13948.0,13441.0,13497.0,392182,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-03-12,13430.0,13430.0,12966.0,13011.0,544683,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-03-13,12899.0,12962.0,12483.0,12591.0,939594,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-03-16,12532.0,12874.0,12400.0,12757.0,1416170,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-03-17,12790.0,13100.0,12686.0,12972.0,1178941,2026-03-18T06:11:24.218894+00:00,yfinance
MARUTI.NS,2026-03-18,,,,,174949,2026-03-18T06:11:24.218894+00:00,yfinance
